num,v0,res_st,res_lt
561,3.49644,0.019158123850947922,0.0473871855064896
562,3.49477,0.019142944383888735,0.04786197091967533
563,3.49541,0.019487363365403874,0.048064569493512316
564,3.49623,0.0195470006776758,0.04853412381615755
565,3.49164,0.019325952578561154,0.04937642490348882
566,3.49666,0.019511804375019808,0.04794867063909101
567,3.49519,0.019479941106662846,0.04834449418947485
568,3.49289,0.019415627788313787,0.048659184824619645
569,3.49037,0.019289668029324705,0.049205179891981
570,3.49393,0.019335231966419897,0.048632263576850625
571,3.49184,0.019276809455411097,0.0488473825546007
572,3.49059,0.01912216675428434,0.049186465935574304
573,3.4908,0.019134246784336527,0.04863119434820002
574,3.49352,0.019255143326172928,0.04821101218628185
575,3.49352,0.019345352680540103,0.04848269675635213
576,3.49205,0.01929931503923806,0.04908429611603385
577,3.48933,0.019600717238719055,0.05073375966130244
578,3.491,0.019241512501578815,0.04940974908629587
579,3.49623,0.019139340056186782,0.047407954405807466
580,3.49205,0.019158770195696805,0.04910390233964634
581,3.49519,0.019251578328337744,0.04852836644086435
582,3.49623,0.019285641828215766,0.04830315948269512
583,3.49644,0.019497935999926285,0.04827171831278312
584,3.49457,0.01927102085069097,0.048076428569487954
585,3.49246,0.019153158584819845,0.04858910386883612
586,3.49142,0.019314890501607666,0.0492359229299061
587,3.49582,0.019163020347063957,0.0475429789810823
588,3.49393,0.019362604847105544,0.04844699353530989
589,3.4933,0.019176659746621638,0.048359737401333
590,3.49059,0.019152564421309352,0.04908935975615359
591,3.49623,0.019369189660545537,0.047999697356637575
592,3.4933,0.020027186027144303,0.049238509531515394
593,3.49687,0.019315611296677273,0.0474458673636365
594,3.49582,0.01942607802839453,0.048222609023479045
595,3.49498,0.0194170594911388,0.04801075253048486
596,3.49623,0.019448263635973777,0.047709021967632374
597,3.49142,0.019448770757203474,0.04920932110824861
598,3.4933,0.019348106168851333,0.04892333914251997
599,3.49246,0.019281456088457938,0.04906487650933666
600,3.4866,0.019253570154713608,0.050206560239282466
430,3.46483,0.01927509235295736,0.05297175940836161
